Time, LQI, ManExist
1450316518,57,1
1450316519,48,1
1450316519,63,1
1450316519,63,1
1450316519,66,1
1450316519,66,1
1450316519,63,1
1450316520,54,1
1450316520,57,1
1450316520,51,1
1450316520,42,1
1450316520,42,1
1450316520,48,1
1450316520,57,1
1450316520,63,1
1450316520,60,1
1450316521,54,1
1450316521,57,1
1450316521,54,1
1450316521,54,1
1450316521,42,1
1450316521,42,1
1450316521,48,1
1450316521,48,1
1450316522,48,1
1450316522,57,1
1450316522,57,1
1450316522,51,1
1450316522,48,1
1450316522,36,1
1450316522,51,1
1450316522,84,1
1450316523,81,1
1450316523,102,1
1450316523,105,1
1450316523,87,1
1450316523,84,1
1450316523,87,1
1450316523,90,1
1450316523,93,1
1450316523,93,1
1450316524,96,1
1450316524,96,1
1450316524,96,1
1450316524,96,1
1450316524,96,1
1450316524,96,1
1450316524,96,1
1450316524,96,1
1450316525,96,1
1450316525,99,1
1450316525,96,1
1450316525,96,1
1450316525,99,1
1450316525,96,1
1450316525,99,1
1450316525,99,1
1450316525,102,1
1450316526,105,1
1450316526,105,1
1450316526,105,1
1450316526,108,1
1450316526,105,1
1450316526,105,1
1450316526,66,1
1450316526,66,1
1450316527,84,1
1450316527,96,1
1450316527,93,1
1450316527,99,1
1450316527,99,1
1450316527,99,1
1450316527,102,1
1450316527,99,1
1450316527,99,1
1450316528,99,1
1450316528,96,1
1450316528,90,1
1450316528,84,1
1450316528,84,1
1450316528,84,1
1450316528,84,1
1450316528,87,1
1450316528,87,1
1450316529,87,1
1450316529,87,1
1450316529,87,1
1450316529,87,1
1450316529,90,1
1450316529,93,1
1450316529,96,1
1450316529,99,1
1450316530,102,1
1450316530,102,1
1450316530,102,1
1450316530,102,1
1450316530,105,1
1450316530,102,1
1450316530,102,1
1450316530,102,1
1450316530,102,1
1450316531,102,1
1450316531,99,1
1450316531,99,1
1450316531,99,1
1450316531,105,1
1450316531,99,1
1450316531,105,1
1450316531,87,1
1450316532,75,1
1450316532,84,1
1450316532,84,1
1450316532,102,1
1450316532,102,1
1450316532,90,1
1450316532,84,1
1450316532,87,1
1450316532,84,1
1450316533,84,1
1450316533,84,1
1450316533,84,1
1450316533,84,1
1450316533,84,1
1450316533,84,1
1450316533,84,1
1450316533,84,1
1450316533,84,1
1450316534,84,1
1450316534,84,1
1450316534,84,1
1450316534,84,1
1450316534,84,1
1450316534,60,1
1450316534,51,1
1450316534,84,1
1450316535,102,1
1450316535,99,1
1450316535,99,1
1450316535,96,1
1450316535,93,1
1450316535,93,1
1450316535,84,1
1450316535,84,1
1450316535,90,1
1450316536,90,1
1450316536,90,1
1450316536,93,1
1450316536,93,1
1450316536,93,1
1450316536,87,1
1450316536,84,1
1450316536,84,1
1450316537,84,1
1450316537,84,1
1450316537,78,1
1450316537,75,1
1450316537,78,1
1450316537,84,1
1450316537,84,1
1450316537,99,1
1450316537,84,1
1450316538,87,1
1450316538,84,1
1450316538,84,1
1450316538,75,1
1450316538,66,1
1450316538,66,1
1450316538,75,1
1450316538,78,1
1450316538,75,1
1450316539,87,1
1450316539,105,1
1450316539,111,1
1450316539,114,1
1450316539,111,1
1450316539,108,1
1450316539,108,1
1450316539,108,1
1450316540,105,1
1450316540,102,1
1450316540,96,1
1450316540,90,1
1450316540,87,1
1450316540,84,1
1450316540,84,1
1450316540,93,1
1450316540,84,1
1450316541,84,1
1450316541,84,1
1450316541,84,1
1450316541,84,1
1450316541,84,1
1450316541,84,1
1450316541,84,1
1450316541,84,1
1450316542,84,1
1450316542,84,1
1450316542,81,1
1450316542,81,1
1450316542,84,1
1450316542,78,1
1450316542,78,1
1450316542,84,1
1450316542,84,1
1450316543,81,1
1450316543,84,1
1450316543,84,1
1450316543,78,1
1450316543,75,1
1450316543,75,1
1450316543,78,1
1450316543,78,1
1450316543,84,1
1450316544,84,1
1450316544,84,1
1450316544,78,1
1450316544,78,1
1450316544,78,1
1450316544,75,1
1450316544,75,1
1450316544,75,1
1450316545,75,1
1450316545,75,1
1450316545,75,1
1450316545,75,1
1450316545,75,1
1450316545,69,1
1450316545,66,1
1450316545,66,1
1450316545,66,1
1450316546,66,1
1450316546,66,1
1450316546,69,1
1450316546,66,1
1450316546,69,1
1450316546,69,1
1450316546,69,1
1450316546,72,1
1450316547,75,1
1450316547,72,1
1450316547,72,1
1450316547,69,1
1450316547,69,1
1450316547,69,1
1450316547,69,1
1450316547,69,1
1450316547,69,1
1450316548,69,1
1450316548,69,1
1450316548,69,1
1450316548,69,1
1450316548,69,1
1450316548,72,1
1450316548,72,1
1450316548,75,1
1450316549,75,1
1450316549,75,1
1450316549,75,1
1450316549,72,1
1450316549,69,1
1450316549,69,1
1450316549,63,1
1450316549,63,1
1450316549,63,1
1450316550,66,1
1450316550,69,1
1450316550,69,1
1450316550,69,1
1450316550,72,1
1450316550,72,1
1450316550,72,1
1450316550,69,1
1450316550,66,1
1450316551,66,1
1450316551,63,1
1450316551,63,1
1450316551,60,1
1450316551,60,1
1450316551,57,1
1450316551,48,1
1450316551,42,1
1450316552,48,1
1450316552,39,1
1450316552,42,1
1450316552,48,1
1450316552,48,1
1450316552,42,1
1450316552,48,1
1450316552,39,1
1450316552,39,1
1450316553,42,1
1450316553,48,1
1450316553,48,1
1450316553,57,1
1450316554,57,1
1450316554,63,1
1450316554,66,1
1450316554,84,1
1450316554,90,1
1450316554,99,1
1450316554,111,1
1450316554,102,1
1450316554,99,1
1450316555,102,1
1450316555,102,1
1450316555,105,1
1450316555,99,1
1450316555,102,1
1450316555,84,1
1450316555,84,1
1450316555,84,1
1450316555,84,1
1450316556,84,1
1450316556,84,1
1450316556,84,1
1450316556,90,1
1450316556,93,1
1450316556,96,1
1450316556,99,1
1450316556,102,1
1450316557,102,1
1450316557,99,1
1450316557,87,1
1450316557,84,1
1450316557,87,1
1450316557,87,1
1450316557,72,1
1450316557,84,1
1450316557,90,1
1450316558,87,1
1450316558,84,1
1450316558,84,1
1450316558,84,1
1450316558,84,1
1450316558,84,1
1450316558,84,1
1450316558,84,1
1450316559,87,1
1450316559,87,1
1450316559,90,1
1450316559,90,1
1450316559,93,1
1450316559,90,1
1450316559,93,1
1450316559,93,1
1450316559,99,1
1450316560,90,1
1450316560,87,1
1450316560,87,1
1450316560,90,1
1450316560,90,1
1450316560,93,1
1450316560,90,1
1450316560,90,1
1450316560,90,1
1450316561,90,1
1450316561,93,1
1450316561,96,1
1450316561,93,1
1450316561,84,1
1450316561,93,1
1450316561,93,1
1450316561,87,1
1450316562,81,1
1450316562,60,1
1450316562,69,1
1450316562,66,1
1450316562,63,1
1450316562,66,1
1450316562,72,1
1450316562,78,1
1450316562,84,1
1450316563,78,1
1450316563,75,1
1450316563,63,1
1450316563,84,1
1450316563,90,1
1450316563,96,1
1450316563,87,1
1450316563,96,1
1450316564,99,1
1450316564,96,1
1450316564,99,1
1450316564,99,1
1450316564,99,1
1450316564,84,1
1450316564,87,1
1450316564,84,1
1450316564,84,1
1450316565,84,1
1450316565,90,1
1450316565,90,1
1450316565,90,1
1450316565,87,1
1450316565,87,1
1450316565,84,1
1450316565,84,1
1450316565,84,1
1450316566,78,1
1450316566,78,1
1450316566,78,1
1450316566,78,1
1450316566,78,1
1450316566,84,1
1450316566,84,1
1450316566,84,1
1450316567,84,1
1450316567,84,1
1450316567,84,1
1450316567,84,1
1450316567,84,1
1450316567,84,1
1450316567,84,1
1450316567,84,1
1450316567,84,1
1450316568,84,1
1450316568,84,1
1450316568,84,1
1450316568,84,1
1450316568,87,1
1450316568,99,1
1450316568,96,1
1450316568,84,1
1450316569,78,1
1450316569,84,1
1450316569,87,1
1450316569,90,1
1450316569,93,1
1450316569,93,1
1450316569,96,1
1450316569,99,1
1450316569,102,1
1450316570,108,1
1450316570,111,1
1450316570,111,1
1450316570,108,1
1450316570,111,1
1450316570,111,1
1450316570,108,1
1450316570,111,1
1450316570,111,1
1450316571,111,1
1450316571,111,1
1450316571,111,1
1450316571,108,1
1450316571,108,1
1450316571,108,1
1450316571,108,1
1450316571,108,1
1450316572,108,1
1450316572,108,1
1450316572,111,1
1450316572,111,1
1450316572,111,1
1450316572,108,1
1450316572,108,1
1450316572,108,1
1450316572,108,1
1450316573,102,1
1450316573,99,1
1450316573,99,1
1450316573,99,1
1450316573,102,1
1450316573,99,1
1450316573,96,1
1450316573,96,1
1450316574,96,1
1450316574,96,1
1450316574,96,1
1450316574,87,1
1450316574,84,1
1450316574,90,1
1450316574,93,1
1450316574,96,1
1450316574,99,1
1450316575,99,1
1450316575,105,1
1450316575,102,1
1450316575,102,1
1450316575,105,1
1450316575,102,1
1450316575,102,1
1450316575,102,1
1450316575,105,1
1450316576,102,1
1450316576,105,1
1450316576,105,1
1450316576,105,1
1450316576,105,1
1450316576,105,1
1450316576,105,1
1450316576,105,1
1450316577,105,1
1450316577,102,1
1450316577,102,1
1450316577,102,1
1450316577,102,1
1450316577,102,1
1450316577,102,1
1450316577,102,1
1450316577,102,1
1450316578,105,1
1450316578,102,1
1450316578,102,1
1450316578,102,1
1450316578,102,1
1450316578,102,1
1450316578,102,1
1450316578,105,1
1450316579,105,1
1450316579,108,1
1450316579,108,1
1450316579,108,1
1450316579,108,1
1450316579,108,1
1450316579,108,1
1450316579,108,1
1450316579,108,1
1450316580,108,1
1450316580,108,1
1450316580,108,1
1450316580,108,1
1450316580,108,1
1450316580,108,1
1450316580,108,1
1450316580,108,1
1450316580,105,1
1450316581,105,1
1450316581,105,1
1450316581,105,1
1450316581,105,1
1450316581,105,1
1450316581,105,1
1450316581,105,1
1450316581,102,1
1450316582,105,1
1450316582,105,1
1450316582,102,1
1450316582,102,1
1450316582,105,1
1450316582,105,1
1450316582,105,1
1450316582,105,1
1450316582,105,1
1450316583,105,1
1450316583,105,1
1450316583,105,1
1450316583,105,1
1450316583,105,1
1450316583,105,1
1450316583,102,1
1450316583,102,1
1450316584,102,1
1450316584,102,1
1450316584,102,1
1450316584,102,1
1450316584,102,1
1450316584,102,1
1450316584,102,1
1450316584,102,1
1450316584,99,1
1450316585,102,1
1450316585,102,1
1450316585,102,1
1450316585,102,1
1450316585,105,1
1450316585,105,1
1450316585,105,1
1450316585,105,1
1450316585,105,1
1450316586,105,1
1450316586,108,1
1450316586,105,1
1450316586,105,1
1450316586,105,1
1450316586,105,1
1450316586,105,1
1450316586,105,1
1450316587,105,1
1450316587,105,1
1450316587,105,1
1450316587,105,1
1450316587,105,1
1450316587,108,1
1450316587,105,1
1450316587,105,1
1450316587,105,1
1450316588,105,1
1450316588,105,1
1450316588,105,1
1450316588,108,1
1450316588,105,1
1450316588,105,1
1450316588,105,1
1450316588,105,1
1450316589,99,1
1450316589,102,1
1450316589,102,1
1450316589,99,1
1450316589,102,1
1450316589,102,1
1450316589,102,1
1450316589,102,1
1450316589,102,1
1450316590,99,1
1450316590,99,1
1450316590,102,1
1450316590,99,1
1450316590,99,1
1450316590,99,1
1450316590,99,1
1450316590,96,1
1450316590,96,1
1450316591,96,1
1450316591,102,1
1450316591,102,1
1450316591,105,1
1450316591,108,1
1450316591,108,1
1450316591,108,1
1450316591,108,1
1450316592,105,1
1450316592,108,1
1450316592,108,1
1450316592,108,1
1450316592,108,1
1450316592,111,1
1450316592,108,1
1450316592,105,1
1450316592,111,1
1450316593,108,1
1450316593,105,1
1450316593,105,1
1450316593,105,1
1450316593,105,1
1450316593,108,1
1450316593,108,1
1450316593,105,1
1450316594,105,1
1450316594,105,1
1450316594,108,1
1450316594,111,1
1450316594,111,1
1450316594,111,1
1450316594,111,1
1450316594,111,1
1450316594,108,1
1450316595,102,1
1450316595,102,1
1450316595,99,1
1450316595,96,1
1450316595,99,1
1450316595,96,1
1450316595,99,1
1450316595,102,1
1450316595,102,1
1450316596,102,1
1450316596,99,1
1450316596,102,1
1450316596,102,1
1450316596,102,1
1450316596,105,1
1450316596,102,1
1450316596,102,1
1450316597,102,1
1450316597,102,1
1450316597,102,1
1450316597,102,1
1450316597,105,1
1450316597,105,1
1450316597,105,1
1450316597,105,1
1450316597,105,1
1450316598,108,1
1450316598,105,1
1450316598,105,1
1450316598,108,1
1450316598,108,1
1450316598,108,1
1450316598,108,1
1450316598,108,1
1450316599,108,1
1450316599,108,1
1450316599,105,1
1450316599,105,1
1450316599,105,1
1450316599,105,1
1450316599,105,1
1450316599,105,1
1450316599,105,1
1450316600,105,1
1450316600,108,1
1450316600,108,1
1450316600,108,1
1450316600,108,1
1450316600,105,1
1450316600,108,1
1450316600,108,1
1450316600,105,1
1450316601,105,1
1450316601,102,1
1450316601,105,1
1450316601,102,1
1450316601,105,1
1450316601,105,1
1450316601,105,1
1450316601,105,1
1450316602,108,1
1450316602,102,1
1450316602,99,1
1450316602,99,1
1450316602,102,1
1450316602,99,1
1450316602,99,1
1450316602,84,1
1450316602,84,1
1450316603,66,1
1450316603,84,1
1450316603,90,1
1450316603,84,1
1450316603,90,1
1450316603,93,1
1450316603,99,1
1450316603,99,1
1450316604,99,1
1450316604,99,1
1450316604,99,1
1450316604,105,1
1450316604,108,1
1450316604,114,1
1450316604,114,1
1450316604,114,1
1450316604,114,1
1450316605,114,1
1450316605,114,1
1450316605,114,1
1450316605,114,1
1450316605,114,1
1450316605,114,1
1450316605,117,1
1450316605,114,1
1450316605,114,1
1450316606,114,1
1450316606,114,1
1450316606,102,1
1450316606,87,1
1450316606,84,1
1450316606,72,1
1450316606,69,1
1450316606,78,1
1450316607,84,1
1450316607,93,1
1450316607,99,1
1450316607,102,1
1450316607,102,1
1450316607,102,1
1450316607,105,1
1450316607,105,1
1450316607,102,1
1450316608,99,1
1450316608,99,1
1450316608,99,1
1450316608,90,1
1450316608,90,1
1450316608,90,1
1450316608,93,1
1450316608,93,1
1450316609,93,1
1450316609,93,1
1450316609,96,1
1450316609,96,1
1450316609,96,1
1450316609,96,1
1450316609,93,1
1450316609,93,1
1450316609,93,1
1450316610,93,1
1450316610,93,1
1450316610,96,1
1450316610,93,1
1450316610,93,1
1450316610,93,1
1450316610,96,1
1450316610,96,1
1450316610,96,1
1450316611,96,1
1450316611,96,1
1450316611,93,1
1450316611,90,1
1450316611,84,1
1450316611,87,1
1450316611,87,1
1450316611,87,1
1450316612,84,1
1450316612,84,1
1450316612,84,1
1450316612,84,1
1450316612,84,1
1450316612,84,1
1450316612,87,1
1450316612,93,1
1450316612,93,1
1450316613,96,1
1450316613,99,1
1450316613,102,1
1450316613,102,1
1450316613,99,1
1450316613,99,1
1450316613,99,1
1450316613,102,1
1450316614,105,1
1450316614,108,1
1450316614,105,1
1450316614,105,1
1450316614,102,1
1450316614,93,1
1450316614,90,1
1450316614,90,1
1450316614,93,1
1450316615,99,1
1450316615,108,1
1450316615,111,1
1450316615,111,1
1450316615,114,1
1450316615,111,1
1450316615,99,1
1450316615,84,1
1450316615,90,1
1450316616,99,1
1450316616,84,1
1450316616,75,1
1450316616,81,1
1450316616,84,1
1450316616,84,1
1450316616,84,1
1450316616,84,1
1450316617,84,1
1450316617,90,1
1450316617,93,1
1450316617,87,1
1450316617,87,1
1450316617,93,1
1450316617,96,1
1450316617,99,1
1450316617,99,1
1450316618,99,1
1450316618,99,1
1450316618,96,1
1450316618,96,1
1450316618,93,1
1450316618,90,1
1450316618,87,1
1450316618,87,1
1450316619,84,1
1450316619,87,1
1450316619,84,1
1450316619,96,1
1450316619,96,1
1450316619,90,1
1450316619,84,1
1450316619,87,1
1450316619,87,1
1450316620,87,1
1450316620,93,1
1450316620,93,1
1450316620,93,1
1450316620,96,1
1450316620,96,1
1450316620,87,1
1450316620,84,1
1450316620,84,1
1450316621,84,1
1450316621,84,1
1450316621,84,1
1450316621,84,1
1450316621,84,1
1450316621,84,1
1450316621,84,1
1450316621,84,1
1450316622,84,1
1450316622,84,1
1450316622,84,1
1450316622,84,1
1450316622,84,1
1450316622,84,1
1450316622,84,1
1450316622,84,1
1450316622,84,1
1450316623,84,1
1450316623,84,1
1450316623,84,1
1450316623,84,1
1450316623,84,1
1450316623,84,1
1450316623,84,1
1450316623,81,1
1450316624,84,1
1450316624,84,1
1450316624,84,1
1450316624,81,1
1450316624,84,1
1450316624,90,1
1450316624,84,1
1450316624,84,1
1450316624,93,1
1450316625,84,1
1450316625,93,1
1450316625,111,1
1450316625,111,1
1450316625,60,1
1450316625,99,1
1450316625,120,1
1450316625,111,1
1450316625,105,1
1450316626,102,1
1450316626,105,1
1450316626,105,1
1450316626,108,1
1450316626,108,1
1450316626,105,1
1450316626,99,1
1450316626,96,1
1450316627,96,1
1450316627,99,1
1450316627,99,1
1450316627,102,1
1450316627,102,1
1450316627,102,1
1450316627,99,1
1450316627,99,1
1450316627,99,1
1450316628,102,1
1450316628,102,1
1450316628,99,1
1450316628,99,1
1450316628,99,1
1450316628,102,1
1450316628,99,1
1450316628,99,1
1450316629,102,1
1450316629,99,1
1450316629,96,1
1450316629,96,1
1450316629,96,1
1450316629,87,1
1450316629,96,1
1450316629,96,1
1450316629,93,1
1450316630,96,1
1450316630,96,1
1450316630,96,1
1450316630,99,1
1450316630,99,1
1450316630,99,1
1450316630,99,1
1450316630,96,1
1450316630,96,1
1450316631,99,1
1450316631,99,1
1450316631,99,1
1450316631,99,1
1450316631,99,1
1450316631,99,1
1450316631,96,1
1450316631,96,1
1450316632,96,1
1450316632,96,1
1450316632,96,1
1450316632,96,1
1450316632,96,1
1450316632,96,1
1450316632,96,1
1450316632,93,1
1450316632,96,1
1450316633,96,1
1450316633,96,1
1450316633,96,1
1450316633,96,1
1450316633,96,1
1450316633,96,1
1450316633,96,1
1450316633,96,1
1450316634,96,1
1450316634,96,1
1450316634,96,1
1450316634,96,1
1450316634,96,1
1450316634,96,1
1450316634,96,1
1450316634,96,1
1450316634,93,1
1450316635,96,1
1450316635,96,1
1450316635,96,1
1450316635,96,1
1450316635,96,1
1450316635,96,1
1450316635,99,1
1450316635,96,1
1450316635,96,1
1450316636,96,1
1450316636,96,1
1450316636,96,1
1450316636,96,1
1450316636,96,1
1450316636,99,1
1450316636,96,1
1450316636,96,1
1450316637,96,1
1450316637,96,1
1450316637,96,1
1450316637,96,1
1450316637,96,1
1450316637,96,1
1450316637,96,1
1450316637,96,1
1450316637,96,1
1450316638,96,1
1450316638,96,1
1450316638,96,1
1450316638,96,1
1450316638,96,1
1450316638,96,1
1450316638,96,1
1450316638,96,1
1450316639,96,1
1450316639,96,1
1450316639,96,1
1450316639,96,1
1450316639,96,1
1450316639,96,1
1450316639,96,1
1450316639,99,1
1450316639,99,1
1450316640,99,1
1450316640,99,1
1450316640,99,1
1450316640,99,1
1450316640,99,1
1450316640,99,1
1450316640,99,1
1450316640,99,1
1450316640,102,1
1450316641,102,1
1450316641,102,1
1450316641,99,1
1450316641,99,1
1450316641,99,1
1450316641,96,1
1450316641,99,1
1450316641,99,1
1450316642,99,1
1450316642,99,1
1450316642,99,1
1450316642,99,1
1450316642,96,1
1450316642,96,1
1450316642,96,1
1450316642,96,1
1450316642,96,1
1450316643,96,1
1450316643,96,1
1450316643,93,1
1450316643,96,1
1450316643,93,1
1450316643,93,1
1450316643,93,1
1450316643,93,1
1450316644,90,1
1450316644,90,1
1450316644,90,1
1450316644,90,1
1450316644,90,1
1450316644,90,1
1450316644,90,1
1450316644,87,1
1450316644,87,1
1450316645,84,1
1450316645,84,1
1450316645,78,1
1450316645,84,1
1450316645,105,1
1450316645,111,1
1450316645,105,1
1450316645,105,1
1450316645,108,1
1450316646,111,1
1450316646,111,1
1450316646,111,1
1450316646,111,1
1450316646,111,1
1450316646,108,1
1450316646,108,1
1450316646,99,1
1450316647,114,1
1450316647,87,1
1450316647,93,1
1450316647,93,1
1450316647,90,1
1450316647,90,1
1450316647,90,1
1450316647,90,1
1450316647,84,1
1450316648,93,1
1450316648,105,1
1450316648,108,1
1450316648,108,1
1450316648,111,1
1450316648,111,1
1450316648,114,1
1450316648,111,1
1450316649,111,1
1450316649,111,1
1450316649,111,1
1450316649,111,1
1450316649,114,1
1450316649,93,1
1450316649,93,1
1450316649,90,1
1450316649,87,1
1450316650,84,1
1450316650,84,1
1450316650,78,1
1450316650,78,1
1450316650,78,1
1450316650,84,1
1450316650,84,1
1450316650,78,1
1450316650,78,1
1450316651,81,1
1450316651,81,1
1450316651,78,1
1450316651,78,1
1450316651,78,1
1450316651,84,1
1450316651,81,1
1450316651,81,1
1450316652,84,1
1450316652,84,1
1450316652,84,1
1450316652,84,1
1450316652,90,1
1450316652,69,1
1450316652,72,1
1450316652,72,1
1450316652,69,1
1450316653,69,1
1450316653,72,1
1450316653,72,1
1450316653,72,1
1450316653,72,1
1450316653,75,1
1450316653,69,1
1450316653,72,1
1450316654,69,1
1450316654,75,1
1450316654,84,1
1450316654,87,1
1450316654,96,1
1450316654,99,1
1450316654,99,1
1450316654,102,1
1450316655,102,1
1450316655,102,1
1450316655,102,1
1450316655,102,1
1450316655,102,1
1450316655,102,1
1450316655,102,1
1450316655,99,1
1450316655,99,1
1450316656,99,1
1450316656,102,1
1450316656,111,1
1450316656,120,1
1450316656,120,1
1450316656,108,1
1450316656,69,1
1450316656,99,1
1450316657,111,1
1450316657,117,1
1450316657,117,1
1450316657,111,1
1450316657,102,1
1450316657,93,1
1450316657,93,1
1450316657,93,1
1450316657,93,1
1450316658,90,1
1450316658,87,1
1450316658,84,1
1450316658,84,1
1450316658,84,1
1450316658,84,1
1450316658,84,1
1450316658,87,1
1450316659,93,1
1450316659,99,1
1450316659,99,1
1450316659,105,1
1450316659,105,1
1450316659,102,1
1450316659,102,1
1450316659,99,1
1450316659,99,1
1450316660,99,1
1450316660,102,1
1450316660,102,1
1450316660,102,1
1450316660,102,1
1450316660,102,1
1450316660,102,1
1450316660,99,1
1450316660,99,1
1450316661,102,1
1450316661,99,1
1450316661,99,1
1450316661,102,1
1450316661,102,1
1450316661,102,1
1450316661,102,1
1450316661,99,1
1450316662,99,1
1450316662,99,1
1450316662,102,1
1450316662,99,1
1450316662,99,1
1450316662,99,1
1450316662,99,1
1450316662,102,1
1450316662,102,1
1450316663,102,1
1450316663,105,1
1450316663,111,1
1450316663,111,1
1450316663,111,1
1450316663,117,1
1450316663,111,1
1450316663,105,1
1450316664,99,1
1450316664,120,1
1450316664,117,1
1450316664,123,1
1450316664,117,1
1450316664,108,1
1450316664,111,1
1450316664,102,1
1450316664,108,1
1450316665,111,1
1450316665,111,1
1450316665,111,1
1450316665,111,1
1450316665,111,1
1450316665,111,1
1450316665,111,1
1450316665,105,1
1450316665,114,1
1450316666,120,1
1450316666,114,1
1450316666,117,1
1450316666,120,1
1450316666,120,1
1450316666,117,1
1450316666,120,1
1450316666,120,1
1450316667,120,1
1450316667,117,1
1450316667,114,1
1450316667,111,1
1450316667,117,1
1450316667,120,1
1450316667,117,1
1450316667,117,1
1450316667,117,1
1450316668,120,1
1450316668,120,1
1450316668,120,1
1450316668,120,1
1450316668,120,1
1450316668,120,1
1450316668,120,1
1450316669,120,1
1450316669,120,1
1450316669,120,1
1450316669,120,1
1450316669,114,1
1450316669,114,1
1450316669,120,1
1450316669,120,1
1450316669,120,1
1450316670,117,1
1450316670,111,1
1450316670,117,1
1450316670,120,1
1450316670,114,1
1450316670,120,1
1450316670,120,1
1450316670,114,1
1450316670,117,1
1450316671,120,1
1450316671,120,1
1450316671,120,1
1450316671,120,1
1450316671,117,1
1450316671,117,1
1450316671,120,1
1450316671,120,1
1450316672,120,1
1450316672,120,1
1450316672,117,1
1450316672,114,1
1450316672,120,1
1450316672,117,1
1450316672,117,1
1450316672,117,1
1450316672,111,1
1450316673,111,1
1450316673,117,1
1450316673,114,1
1450316673,111,1
1450316673,117,1
1450316673,117,1
1450316673,111,1
1450316673,120,1
1450316674,120,1
1450316674,123,1
1450316674,126,1
1450316674,123,1
1450316674,120,1
1450316674,117,1
1450316674,120,1
1450316674,120,1
1450316674,117,1
1450316675,120,1
1450316675,120,1
1450316675,117,1
1450316675,120,1
1450316675,123,1
1450316675,123,1
1450316675,120,1
1450316675,120,1
1450316675,120,1
1450316676,120,1
1450316676,123,1
1450316676,123,1
1450316676,120,1
1450316676,123,1
1450316676,120,1
1450316676,117,1
1450316676,123,1
1450316677,123,1
1450316677,123,1
1450316677,123,1
1450316677,117,1
1450316677,114,1
1450316677,120,1
1450316677,117,1
1450316677,111,1
1450316677,120,1
1450316678,117,1
1450316678,111,1
1450316678,117,1
1450316678,120,1
1450316678,120,1
1450316678,120,1
1450316678,117,1
1450316678,111,1
1450316679,111,1
1450316679,114,1
1450316679,111,1
1450316679,111,1
1450316679,114,1
1450316679,111,1
1450316679,111,1
1450316679,117,1
1450316679,117,1
1450316680,114,1
1450316680,108,1
1450316680,111,1
1450316680,111,1
1450316680,114,1
1450316680,105,1
1450316680,99,1
1450316680,96,1
1450316680,99,1
1450316681,102,1
1450316681,105,1
1450316681,102,1
1450316681,102,1
1450316681,102,1
1450316681,102,1
1450316681,105,1
1450316681,105,1
1450316682,105,1
1450316682,105,1
1450316682,105,1
1450316682,105,1
1450316682,105,1
1450316682,105,1
1450316682,105,1
1450316682,102,1
1450316682,105,1
1450316683,102,1
1450316683,105,1
1450316683,105,1
1450316683,105,1
1450316683,105,1
1450316683,105,1
1450316683,105,1
1450316683,105,1
1450316684,102,1
1450316684,102,1
1450316684,102,1
1450316684,99,1
1450316684,102,1
1450316684,102,1
1450316684,99,1
1450316684,102,1
1450316684,102,1
1450316685,102,1
1450316685,102,1
1450316685,99,1
1450316685,99,1
1450316685,99,1
1450316685,99,1
1450316685,96,1
1450316685,96,1
1450316685,99,1
1450316686,96,1
1450316686,93,1
1450316686,96,1
1450316686,93,1
1450316686,93,1
1450316686,93,1
1450316686,96,1
1450316686,96,1
1450316687,96,1
1450316687,96,1
1450316687,96,1
1450316687,96,1
1450316687,99,1
1450316687,99,1
1450316687,96,1
1450316687,96,1
1450316687,93,1
1450316688,93,1
1450316688,93,1
1450316688,96,1
1450316688,96,1
1450316688,96,1
1450316688,93,1
1450316688,93,1
1450316688,99,1
1450316689,102,1
1450316689,102,1
1450316689,102,1
1450316689,102,1
1450316689,102,1
1450316689,102,1
1450316689,102,1
1450316689,102,1
1450316689,102,1
1450316690,102,1
1450316690,102,1
1450316690,102,1
1450316690,99,1
1450316690,99,1
1450316690,99,1
1450316690,99,1
1450316690,99,1
1450316690,96,1
1450316691,96,1
1450316691,96,1
1450316691,99,1
1450316691,99,1
1450316691,99,1
1450316691,99,1
1450316691,96,1
1450316691,96,1
1450316692,96,1
1450316692,96,1
1450316692,96,1
1450316692,96,1
1450316692,96,1
1450316692,96,1
1450316692,96,1
1450316692,96,1
1450316692,96,1
1450316693,96,1
1450316693,96,1
1450316693,99,1
1450316693,96,1
1450316693,96,1
1450316693,96,1
1450316693,96,1
1450316693,99,1
1450316694,99,1
1450316694,99,1
1450316694,99,1
1450316694,99,1
1450316694,99,1
1450316694,99,1
1450316694,99,1
1450316694,99,1
1450316694,99,1
1450316695,99,1
1450316695,99,1
1450316695,99,1
1450316695,99,1
1450316695,99,1
1450316695,99,1
1450316695,99,1
1450316695,99,1
1450316695,99,1
1450316696,99,1
1450316696,99,1
1450316696,99,1
1450316696,99,1
1450316696,99,1
1450316696,99,1
1450316696,99,1
1450316696,99,1
1450316697,99,1
1450316697,99,1
1450316697,99,1
1450316697,99,1
1450316697,99,1
1450316697,99,1
1450316697,99,1
1450316697,99,1
1450316697,99,1
1450316698,99,1
1450316698,99,1
1450316698,99,1
1450316698,96,1
1450316698,96,1
1450316698,99,1
1450316698,99,1
1450316698,99,1
1450316699,99,1
1450316699,99,1
1450316699,99,1
1450316699,99,1
1450316699,99,1
1450316699,99,1
1450316699,99,1
1450316699,99,1
1450316699,99,1
1450316700,99,1
1450316700,102,1
1450316700,102,1
1450316700,99,1
1450316700,99,1
1450316700,99,1
